timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754508815341,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508815398,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508815454,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508815511,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508815570,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508815629,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508815683,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508815739,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508815794,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508815849,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508815905,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508815961,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508816017,64,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508816081,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508816141,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508816197,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508816253,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508816313,61,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508816374,80,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,38,0,0
1754508816454,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508816512,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508816571,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508816631,65,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508816696,19,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508816715,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508816775,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508816829,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508816886,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508816943,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508817000,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508817060,80,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,39,0,0
1754508817140,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508817195,21,HTTP Request,200,,Thread Group 1-1,text,true,,21535,128,1,1,http://localhost:8080/user/get-all,21,0,0
1754508817216,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508817274,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508817331,62,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,21,0,0
1754508817393,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508817450,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508817507,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508817564,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508817619,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508817676,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508817733,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508817793,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508817852,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508817908,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508817963,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818017,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818072,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508818132,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818187,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508818244,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508818303,64,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,22,0,0
1754508818367,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818423,61,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508818484,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508818541,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818597,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818653,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508818708,61,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508818769,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508818827,62,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,21,0,0
1754508818889,64,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,22,0,0
1754508818953,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508819011,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508819068,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508819127,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508819182,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508819238,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508819298,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508819356,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508819415,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508819472,66,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,24,0,0
1754508819538,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508819593,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508819652,61,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508819713,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508819773,62,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508819835,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508819893,69,HTTP Request,200,,Thread Group 1-1,text,true,,21535,128,1,1,http://localhost:8080/user/get-all,28,0,0
1754508819962,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820018,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820074,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820131,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508820189,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508820246,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820303,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508820363,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820420,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508820479,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508820538,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508820592,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508820647,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508820702,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508820757,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508820812,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820868,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820924,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508820980,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508821039,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508821095,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508821152,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508821208,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508821265,64,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508821329,64,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508821393,17,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508821410,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821465,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508821519,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508821577,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821633,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821689,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821743,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508821801,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821857,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508821913,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508821968,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508822025,70,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,30,0,0
1754508822095,69,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,28,0,0
1754508822164,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508822221,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508822279,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508822333,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508822389,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508822448,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508822504,62,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508822566,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508822623,66,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,25,0,0
1754508822689,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508822745,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508822800,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508822855,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508822911,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508822968,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508823022,65,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508823087,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508823143,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508823198,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508823257,71,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,29,0,0
1754508823328,62,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508823390,67,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,27,0,0
1754508823457,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508823515,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,19,0,0
1754508823575,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508823631,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508823686,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508823744,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508823803,33,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,33,0,0
1754508823836,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508823892,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508823950,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508824006,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508824062,79,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,38,0,0
1754508824141,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508824195,88,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,47,0,0
1754508824283,75,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,34,0,0
1754508824358,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508824415,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508824470,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508824525,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508824582,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508824641,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508824698,69,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,27,0,0
1754508824767,68,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,26,0,0
1754508824835,78,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,37,0,0
1754508824913,30,HTTP Request,200,,Thread Group 1-1,text,true,,21551,128,1,1,http://localhost:8080/user/get-all,30,0,0
1754508824943,26,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,26,0,0
1754508824969,66,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,24,0,0
1754508825035,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508825090,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508825145,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508825200,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508825254,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508825309,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508825368,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508825426,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508825481,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508825541,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508825599,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508825653,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508825709,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508825768,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508825826,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508825884,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508825939,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508825996,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508826053,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508826113,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508826168,60,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508826228,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508826283,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508826340,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508826395,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508826452,67,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,29,0,0
1754508826519,67,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,26,0,0
1754508826586,63,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,22,0,0
1754508826649,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508826707,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508826763,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508826817,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508826874,61,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,20,0,0
1754508826935,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508826993,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508827050,26,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,26,0,0
1754508827076,66,HTTP Request,200,,Thread Group 1-1,text,true,,21535,128,1,1,http://localhost:8080/user/get-all,25,0,0
1754508827142,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508827199,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508827255,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508827311,54,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508827365,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508827420,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,13,0,0
1754508827475,23,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,23,0,0
1754508827498,59,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,18,0,0
1754508827557,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,15,0,0
1754508827613,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508827668,58,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508827726,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,17,0,0
1754508827783,57,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,16,0,0
1754508827840,56,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
1754508827896,55,HTTP Request,200,,Thread Group 1-1,text,true,,21558,128,1,1,http://localhost:8080/user/get-all,14,0,0
